index,TMDBid,desc,img,imgSmall,title,title,trailer,allGenres,duration
440,673,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",/vbk5CfaAHOjQPSAcYm6AoRRz2Af.jpg,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,False,,141
441,75258,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,/wBfvAZ9y5D2HjtHKiLiwsTxP8iu.jpg,/bnbzEKX9LgDuJ0VBGm5d60mKDaR.jpg,Secret of the Wings,Secret of the Wings,False,,92
442,14836,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,/gPMh5rsVrDDAYMDbTcz6Up1DQ4z.jpg,Coraline,Coraline,False,,100
443,259316,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",/8Qsr8pvDL3s1jNZQ4HK1d1Xlvnh.jpg,/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,False,,132
444,20982,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",/mUC2BS04DlszdqJQ9vz9MFuPiDd.jpg,/vDkct38sSFSWJIATlfJw0l3QOIR.jpg,劇場版 NARUTO -ナルト- 疾風伝,Naruto Shippuden the Movie,False,,94
445,284053,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",/6G2fLCVm9fiLyHvBrccq6GSe2ih.jpg,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,Thor: Ragnarok,Thor: Ragnarok,False,,131
446,18095,"Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever.",/sLCN5b2WYsYkWMrMMCnRHGv1VEO.jpg,/vjqcrp7nQGUVkVWeJR3HUAj0AyR.jpg,ドラゴンボールGT 悟空外伝! 勇気の証しは四星球(スーシンチュウ),Dragon Ball GT: A Hero's Legacy,False,,45
447,1930,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg,/fSbqPbqXa7ePo8bcnZYN9AHv6zA.jpg,The Amazing Spider-Man,The Amazing Spider-Man,False,,136
448,10195,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",/3SDoquTjagne0jWzdxEu31KFLmw.jpg,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,Thor,Thor,False,,115
449,118,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,False,,115
450,166426,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",/7C921eWK06n12c1miRXnYoEu5Yv.jpg,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,False,,129
451,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Coco,Coco,False,,105
452,672,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,False,,161
453,671,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",/5jkE2SzR5uR2egEb1rRhF22JyWN.jpg,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,False,,152
454,22,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",/jOh79POQu4hyVIseUxdQxTW7vOf.jpg,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,False,,143
455,285,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",/3Au8rkDVsRK2AT4jq9dg6jH6buy.jpg,/2YMnBRh8F6fDGCCEIPk9Hb0cEyB.jpg,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,False,,169
456,58,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,/8zfRLCgKrLAc5SSnACz8ZqmeKAP.jpg,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,False,,151
457,1865,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",/uzIGtyS6bbnJzGsPL93WCF1FWm8.jpg,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,False,,137
458,19995,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",/jlQJDD0L5ZojjlS0KYnApdO0n19.jpg,/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,Avatar,Avatar,False,,162
459,284052,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",/eQN31P4IEhyp6NkdccvppJnyuJ4.jpg,/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,Doctor Strange,Doctor Strange,False,,115
460,24593,"For a book project, photographer Timothy Greenfield-Sanders took photographs of 30 stars of adult movies, each pair of photographs in the same pose, clothed and nude. This film records the photo shoots and includes interviews with the performers and commentary from eight writers (and John Waters). The actors and writers discuss economics, nudity and exhibitionism, careers, and private lives.",/1Gf5YdhlJ1G7Tf7WkSRrs6ssZ3G.jpg,/kqB0fF7VlODmw1exH4iDZHGUiVI.jpg,Thinking XXX,Thinking XXX,False,,58
461,440249,"After Porn Ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",/uO6ZUez70Twan92pqoV60T9kiGH.jpg,/rfItXrtDGILwsCdmgVxX79phFuI.jpg,After Porn Ends 2,After Porn Ends 2,False,,90
462,503210,"A multi-part documentary about the making of the Jurassic Park trilogy. Each part walks through the making of part of one of the films, including the hurricane during the shooting of the first film, and how advances in CGI for Jurassic Park helped change the world of special effects forever. All interviews for these retrospective documentaries come with comments from Spielberg, Johnston, Neill, Dern, Goldblum, the effects crews, the child actors, and Peter Stormare. This documentary is broken into five parts: Dawn of a New Era (25 min) Making Prehistory (20 min), the Next Step in Evolution (15 min), and the Third Adventure (25 min), Finding the Lost World (28 min), and Something Survived (16 min).",/ozIhpAb69vQahq5obDlRGP87Y0m.jpg,/mPyu59cDdmMDDW9IOtfjVlM0THd.jpg,Return to Jurassic Park,Return to Jurassic Park,False,,129
463,381749,"Italy, 1970. An increasing legion of harmless warriors begins a peaceful struggle for sexual freedom through pornography, shaking and shocking religious authorities and conservative political institutions. They are ironic, happy, crazy. They are dreamers, defenders of definitive communion between body and soul. But they were censored and humiliated. They were mistreated and arrested for demanding loud a new cultural renaissance.",/slh9qCbyDcMN2rC9FiueZ6pR2fj.jpg,/xhB2hGJBSvK69ZDOZJvNnoGh9vL.jpg,Porno & Libertà,Porn to Be Free,False,,79
464,710832,"The story of the real Peaky Blinders and how they became a TV sensation. Hear of the actual gangsters who became leading characters in the series and the real events behind many of the main story lines, learn the identity of the crime family that inspired the Shelbys, then take a tour of the film locations where the dark and violent world of the Peaky Blinders was recreated.",,,Peaky Blinders: The True Story,Peaky Blinders: The True Story,False,,50
465,435365,"The Skywalker family is at the heart of the Star Wars saga. Now hear the inside story of Luke and Anakin Skywalker from the characters who witnessed it all: the famous droid duo C-3PO and R2-D2. Episodes IV,V and VI are explored in ""The Story of Luke Skywalker,"" which follows the young man escaping from his daily chores on Tatooine to his becoming a hero in the Rebal Alliance. In ""The Story of Anakin Skywalker,"" you'll go behind the mask of the greatest Star Wars villain and discover how Darth Vader started life as a young Podracing Champ on Tatooine and later became a headstrong young Jedi seduced by the Dark Side of the Force. With clips from the Star Wars films, C-3PO and R2-D2 take you on an hour-long journey through the saga and prepare you for the explosive final chapter: Star Wars: Episode III Revenge of the Sith.",,/fvw9W7ds0Q51hQIbS7JoUBqL3tK.jpg,The Story of Star Wars,The Story of Star Wars,False,,60
466,109520,"Documentary examining what happens to some of the biggest names in the history of the adult entertainment industry after they leave the business and try and live ""normal"" lives.",/iSkjNyhsIXGkwD0oSYcI83MRTz9.jpg,/aPerSjt4viv7Ik8OEHL83AbrH6R.jpg,After Porn Ends,After Porn Ends,False,,90
467,447399,"While Senator Kelly addresses a senate committee about the supposed mutant menace, we learn about the making of the movie, X-Men.",/chn9jBtOC65JlOd4IObtNjwX3UK.jpg,/4FwbuT0NJwcHGRqRc3kpTjgj0jS.jpg,X-Men: The Mutant Watch,X-Men: The Mutant Watch,False,,22
468,196733,A documentary exploring the historical concept of the narrative of Stanley Kubrick's 1964 film Dr. Strangelove Or: How I Learned to Stop Worrying and Love The Bomb. This short documentary compares the film with the actual events concerning the Cold War and the Cuban Missle Crisis.,,/wO3DpTA8MHWiMTd6wEucjDyg4QW.jpg,No Fighting in the War Room Or: Dr Strangelove and the Nuclear Threat,No Fighting in the War Room Or: Dr Strangelove and the Nuclear Threat,False,,30
469,318256,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.,/bV7eAcBrYb57PwjpQ2ODT6VyFPd.jpg,/75ot83QOkc02vujyzmIbumQCU6Y.jpg,Hot Girls Wanted,Hot Girls Wanted,False,,84
470,324558,"The evolution of adult cinema through the most influential films in history, a journey that begins in the 1970s and ends nowadays. An in-depth analysis of the success of the most prestigious erotic films, their impact on industry and society, and their influence on cinema and contemporary culture.",/5cnbmWWnzC2L0CbOYZDeCWbHHJP.jpg,/uYzHkzZPp84B7nHOKaJZWjyGFUL.jpg,X-Rated: The Greatest Adult Movies of All Time,X-Rated: The Greatest Adult Movies of All Time,False,,94
471,16290,"Johnny Knoxville, Bam Margera, Steve-O, Wee Man and the rest of their fearless and foolhardy friends take part in another round of outrageous pranks and stunts. In addition to standing in the path of a charging bull, launching themselves into the air and crashing through various objects, the guys perform in segments such as ""Sweatsuit Cocktail,"" ""Beehive Tetherball"" and ""Lamborghini Tooth Pull.""",/ta1KuiThmEqVkW2kvOeOHmKIpmn.jpg,/ueLwOGA5hsOzuoY25oZfFLMHZLS.jpg,Jackass 3D,Jackass 3D,False,,99
472,483898,"To mark the release two weeks ago of the eighth and final movie in the series, Robbie Coltrane narrates a countdown of the movie franchise's best moments. From Harry's first meeting with Ron and Hermione aboard the Hogwarts Express through to magical mysteries.",/4LOxoeZWt5wr9mooxEZRFK96lDd.jpg,/g1xiBoLD6v3ZaXPa4QtuXiQeYKW.jpg,50 Greatest Harry Potter Moments,50 Greatest Harry Potter Moments,False,,93
473,283317,"His teachers, coaches, childhood friends and Barça teammates, together with journalists, writers and prominent figures from the history of football, come together in a restaurant to analyze and pick apart Messi's personality both on and off the field, and to look back at some of the most significant moments in his life. Viewed from Álex de la Iglesia's unique perspective, Messi recreates the player's childhood and teenage years, from his very first steps, with a football always at his feet, through to the decision to leave Rosario for Barcelona, the separation from his family, and the role played in his career by individuals such as Ronaldinho, Rijkaard, Rexach and Guardiola.",/7zYSwSy1rHROtd7Lmmf8A0ZC2dK.jpg,/uROT3bgu8I50EyDA541aozJjYl3.jpg,Messi,Messi,False,,93
474,61927,"Journalist Fabian Burstein looks behind the curtains of the porn industry. Starting in Budapest he heads westwards to explore a new world on its victory march rooted deeply in Austria. On this journey he meets the heroes and leading actors of this story: Austrians Mick Blue, Renee Pornero and Thomas Janisch. Porno Unplugged follows its native porn stars to where their lives happen. From east to west...",/dZ1sOBUIrgX4iIEKjo6GiQpUMiL.jpg,/uoQmK7FRXNIQa7sikGg1xM0QaN9.jpg,Porno Unplugged,Porno Unplugged,False,,105
475,150354,"This documentary treats film fans to a behind-the-scenes look at the making of Jurassic Park, one of the 90's biggest hits and a milestone in special effects development. Narrated by James Earl Jones, it includes footage of the filming process, as well as interviews with director Steven Spielberg, and other members of the cast and crew, who give their insights into what it was like working together on this project and the efforts it took to bring the film to completion.",,/wvTP6LsRbn09q5SjiK8gWqiHXmm.jpg,The Making of 'Jurassic Park',The Making of 'Jurassic Park',False,,51
476,24593,"For a book project, photographer Timothy Greenfield-Sanders took photographs of 30 stars of adult movies, each pair of photographs in the same pose, clothed and nude. This film records the photo shoots and includes interviews with the performers and commentary from eight writers (and John Waters). The actors and writers discuss economics, nudity and exhibitionism, careers, and private lives.",/1Gf5YdhlJ1G7Tf7WkSRrs6ssZ3G.jpg,/kqB0fF7VlODmw1exH4iDZHGUiVI.jpg,Thinking XXX,Thinking XXX,False,,58
477,440249,"After Porn Ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",/uO6ZUez70Twan92pqoV60T9kiGH.jpg,/rfItXrtDGILwsCdmgVxX79phFuI.jpg,After Porn Ends 2,After Porn Ends 2,False,,90
478,503210,"A multi-part documentary about the making of the Jurassic Park trilogy. Each part walks through the making of part of one of the films, including the hurricane during the shooting of the first film, and how advances in CGI for Jurassic Park helped change the world of special effects forever. All interviews for these retrospective documentaries come with comments from Spielberg, Johnston, Neill, Dern, Goldblum, the effects crews, the child actors, and Peter Stormare. This documentary is broken into five parts: Dawn of a New Era (25 min) Making Prehistory (20 min), the Next Step in Evolution (15 min), and the Third Adventure (25 min), Finding the Lost World (28 min), and Something Survived (16 min).",/ozIhpAb69vQahq5obDlRGP87Y0m.jpg,/mPyu59cDdmMDDW9IOtfjVlM0THd.jpg,Return to Jurassic Park,Return to Jurassic Park,False,,129
479,381749,"Italy, 1970. An increasing legion of harmless warriors begins a peaceful struggle for sexual freedom through pornography, shaking and shocking religious authorities and conservative political institutions. They are ironic, happy, crazy. They are dreamers, defenders of definitive communion between body and soul. But they were censored and humiliated. They were mistreated and arrested for demanding loud a new cultural renaissance.",/slh9qCbyDcMN2rC9FiueZ6pR2fj.jpg,/xhB2hGJBSvK69ZDOZJvNnoGh9vL.jpg,Porno & Libertà,Porn to Be Free,False,,79
480,855,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",/35X6MDrK7rpRu4Ae5oAPVjPKo1k.jpg,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,Black Hawk Down,Black Hawk Down,False,,145
481,149870,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",/938lqhAQaO3hmLg44VbUR7OqlMs.jpg,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,風立ちぬ,The Wind Rises,False,,126
482,193756,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",/hmEbQB5UlcwobldcSDNlLZiUnmA.jpg,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,Lone Survivor,Lone Survivor,False,,121
483,424,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,/loRmRzQXZeqG78TqZuyvSlEQfZb.jpg,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,Schindler's List,Schindler's List,False,,195
484,72431,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",/k0q6OmVjVsMIocC3ovjh1Vzgx7J.jpg,/jiORLnBsGcVcqIibkGBE213zAyh.jpg,Red Tails,Red Tails,False,,125
485,378108,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",/mNOB5JoW1imvdGrZ52RGZgJCop0.jpg,/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg,この世界の片隅に,In This Corner of the World,False,,130
486,652,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",/qZitv5zrSXfJafGThxmvbvTsuu5.jpg,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,Troy,Troy,False,,163
487,7214,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",/n4CvA50GBtIPrSqCl8nMNZCliYI.jpg,/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,Coach Carter,Coach Carter,False,,136
488,857,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",/3E5pvJLNEz5WmYWl6GfFW8hEVV3.jpg,/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,Saving Private Ryan,Saving Private Ryan,False,,169
489,277216,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",/wKmG0Fuasb9HUD3jgwQamGb5sAq.jpg,/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg,Straight Outta Compton,Straight Outta Compton,False,,147
490,14574,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",/fcDdXbrg2N4j9t9DOptpxcWuIXL.jpg,/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg,The Boy in the Striped Pyjamas,The Boy in the Striped Pyjamas,False,,94
491,6844,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",/rKiNFQYpe0qPbVKkBWbUJAVtNl.jpg,/3Ei59AR64x6dMZfWobPCkZjbqTL.jpg,The Ten Commandments,The Ten Commandments,False,,220
492,300168,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.",/rnNkUJlo03a8D0utxiOrADstaMT.jpg,/suTAWYLIHAnkH2V4nC8t3AG7HjR.jpg,天將雄師,Dragon Blade,False,,127
493,300671,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,/ayDMYGUNVvXS76wQgFwTiUIDNb5.jpg,/4qnEeVPM8Yn5dIVC4k4yyjrUXeR.jpg,13 Hours: The Secret Soldiers of Benghazi,13 Hours: The Secret Soldiers of Benghazi,False,,144
494,1579,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",/s8yphXScZsnvTFbSFE8rIG334vK.jpg,/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg,Apocalypto,Apocalypto,False,,139
495,20662,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",/h7AKqgIh86HDgJIzENeR2ng1Knn.jpg,/9NS5QGOfck24yL3bZqWeW06PgPC.jpg,Robin Hood,Robin Hood,False,,140
496,54989,"Man remembers 48 crucial hours in his life when, as a child, he visited his mother, the favorite woman of an important politician, in a bordello owned by him, right before some important political changes in 1937 Brazil. In those hours, he discovers his own sexuality.",/y2TwGM0sR6SwVa1RaehLB5TxZr0.jpg,/qXwsEYqB2nFIEaCwhYkPbfv9nZ9.jpg,"Amor, Estranho Amor","Love, Strange Love",False,,123
497,28005,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",/gftDU03xnFig2yrNYrNFPCBMQZC.jpg,/dwbLcEPIjVISly6DW8GLX8vsZlE.jpg,Kama Sutra: A Tale of Love,Kama Sutra: A Tale of Love,False,,117
498,324786,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/rshlQ6LfPRSWFhpGL4s5ZkIPR51.jpg,/fTuxNlgEm04PPFkr1xfK94Jn8BW.jpg,Hacksaw Ridge,Hacksaw Ridge,False,,139
499,381284,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,Hidden Figures,Hidden Figures,False,,127
500,118,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,False,,115
501,299534,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,Avengers: Endgame,Avengers: Endgame,False,,181
502,166426,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",/7C921eWK06n12c1miRXnYoEu5Yv.jpg,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,False,,129
